"prefectureLabel","spotLabel","abstract"
"青森県","丹頂鶴自然公園 (鶴田町)","丹頂鶴自然公園（たんちょうづるしぜんこうえん）とは青森県鶴田町にあるタンチョウ専用の飼育施設である。日本の天然記念物であるタンチョウ（丹頂鶴、学名：Grus japonensis）を展示飼育する施設として、人造湖津軽富士見湖の湖畔に立地し、富士見湖パークや鶴の舞橋、鶴の里ふるさと館などが近接する。 鶴田町は、江戸時代、数多くの鶴が飛来したのが地名の由来と言われる。ある時、鶴田町長は鶴の飼育を決意するが、タンチョウは日本の特別天然記念物であるため断念し、代わりに、北海道鶴居村より鶴凧を得て、鶴凧揚げにてまちおこしをする。 さらに1992年に「生きた丹頂鶴誘致」の声が高まったことをうけ、町長は通産省など関係省庁を行脚し、中国の人工ふ化のタンチョウなら規制の対象外だと情報を得、中国当局と交渉。これにより、1993年に中国黒龍江省チチハル市より人工ふ化の2羽を譲渡を得た。鶴田町は釧路市動物園に担当職員を派遣して指導を受け、飼育を行った。さらに、1997年、ロシア連邦アムール州ヒンガンスキー自然保護区よりつがいを譲渡されたり、あるいは、多摩動物公園からも借り受けを受け、飼育頭数を増やした。 公園ではタンチョウの繁殖にも成功し、2012年5月27日現在で、計11羽を飼育し、雌雄がそれぞれ5羽、ヒナが1羽である。ヒナの性別は血液検査で確認する。"
"静岡県","久能山東照宮","久能山東照宮（くのうざんとうしょうぐう）は、日本の静岡市駿河区根古屋に所在する神社である。 晩年を駿府で過ごした徳川家康が元和2年（1616年）に死去した後、遺命によってこの地に埋葬された。 江戸時代には20年に一度、明治時代以降では50年に一度、社殿を始めとした諸建造物の漆塗り替えが行われており、近年では2006年（平成18年）に社殿の塗り替えが完了した。2010年（平成22年）12月に、本殿、石の間、拝殿が国宝に指定された。2015年（平成27年）には鎮座400年を迎え、様々な催し物が企画、開催された。"
"香川県","二十四の瞳映画村","二十四の瞳映画村（にじゅうしのひとみえいがむら）は香川県の小豆島にある映画と文学のテーマパーク。"
"静岡県","伊豆の国パノラマパーク","伊豆の国パノラマパーク（いずのくにパノラマパーク）は、静岡県伊豆の国市にある標高452mの葛城山の山頂と北麓を利用した観光施設である。"
"静岡県","伊豆アニマルキングダム","伊豆アニマルキングダム（いずアニマルキングダム）は、静岡県賀茂郡東伊豆町稲取にある動物園（動植物自然公園、サファリパーク）、遊園地。旧伊豆バイオパークを改修。"
"静岡県","伊豆高原","伊豆高原（いずこうげん）は、静岡県伊東市の対島地区の大室山南東方面（富戸・池・八幡野）を、伊豆急行（現：伊豆急コミュニティー）が開発した温泉付き別荘地である。 広義には、「伊豆高原」に続いて伊豆急行によって造成・分譲された周辺の別荘地である「南大室台」「城ヶ崎(伊豆急城ヶ崎)」「東大室」なども含む。 首都圏からのアクセスが比較的容易であるうえ、海・山の自然が近く、それらを売りにする形で土地が分譲された。その後、観光施設や宿泊施設が増え、地域の発展と共に伊豆高原の言葉が定着して使用範囲が広がり、観光地域の名称として使われるようになった。"
"静岡県","修善寺虹の郷","修善寺虹の郷（しゅぜんじにじのさと）は静岡県伊豆市にあるテーマパークである。 同園は伊豆半島の主要な温泉街の一つを有する修善寺温泉の中心から1.5kmほど離れた山稜にあり、園内にはイギリス村、カナダ村などのテーマで施設および庭園が設けられている。この2つの村の間にはミニ鉄道が敷かれ、園内には庭園や花壇が多く、季節ごとの花々を楽しめることが特色である。敷地面積は50万平方メートルに及びこれは東京ディズニーランドとほぼ同じ広さである。"
"静岡県","加茂花菖蒲園","加茂花菖蒲園（かもはなしょうぶえん）は、静岡県掛川市原里にある花菖蒲園（植物園）である。園主は加茂元照。庄屋屋敷加茂荘（かもそう）の庭園にあたる。2014年8月1日、加茂荘花鳥園に名称変更した。"
"香川県","土渕海峡","土渕海峡（どふちかいきょう）は、香川県小豆郡土庄町の小豆島と前島の間にある、世界で最も幅の狭い海峡である。"
"静岡県","土肥金山","土肥金山（といきんざん）または土肥鉱山（といこうざん）は、静岡県伊豆市土肥にある金の鉱山の跡である。伊豆市の指定史跡になっている。1972年からテーマパークとして一般に公開している。"
"静岡県","大井川鐵道","大井川鐵道株式会社（おおいがわてつどう）は、静岡県島田市に本拠を置き、大井川流域を基盤とする鉄道事業を主たる業務とする陸運業や観光業を営む企業である。大井川本線と井川線の2つの鉄道路線を運営している。略称は大鉄・大鐵（だいてつ）。 全国登山鉄道‰会に加盟している。"
"静岡県","大瀬崎","大瀬崎（おせざき）は、静岡県沼津市西浦江梨にある、伊豆半島の北西端から北へ駿河湾に突き出した岬。琵琶島（びわしま）と呼ばれることがある。"
"静岡県","富士サファリパーク","富士サファリパーク（ふじサファリパーク）は、静岡県裾野市須山字藤原2255-27にあるサファリパーク形式の動物園。"
"静岡県","富士ミルクランド","富士ミルクランド（ふじミルクランド）は、静岡県富士宮市に所在するレジャー施設である。朝霧高原にある。入園料は無料。宿泊施設も存在し、ドッグランなど可能。"
"静岡県","富士山","富士山（ふじさん、英語: Mount Fuji）は、静岡県（富士宮市、裾野市、富士市、御殿場市、駿東郡小山町）と、山梨県（富士吉田市、南都留郡鳴沢村）に跨る活火山である。標高3776.12 m、日本最高峰（剣ヶ峰）の独立峰で、その優美な風貌は日本国外でも日本の象徴として広く知られている。数多くの芸術作品の題材とされ芸術面のみならず、気候や地層など地質学的にも社会的に大きな影響を与えている。懸垂曲線の山容を有した玄武岩質成層火山で構成され、その山体は駿河湾の海岸まで及ぶ。 古来霊峰とされ、特に山頂部は浅間大神が鎮座するとされたため、神聖視された。噴火を沈静化するため律令国家により浅間神社が祭祀され、浅間信仰が確立された。また、富士山修験道の開祖とされる富士上人により修験道の霊場としても認識されるようになり、登拝が行われるようになった。これら富士信仰は時代により多様化し、村山修験や富士講といった一派を形成するに至る。現在、富士山麓周辺には観光名所が多くある他、夏季シーズンには富士登山が盛んである。 日本三名山（三霊山）、日本百名山、日本の地質百選に選定されている。また、1936年（昭和11年）には富士箱根伊豆国立公園に指定されている。その後、1952年（昭和27年）に特別名勝、2011年（平成23年）に史跡、さらに2013年（平成25年）6月22日には関連する文化財群とともに「富士山-信仰の対象と芸術の源泉」の名で世界文化遺産に登録された。 2020年は新型コロナウイルス感染拡大の影響で4つの登山道（御殿場ルート、須走ルート、富士宮ルート、吉田ルート）が史上初の閉鎖となった。"
